transaction_id,user_id,amount,payment_method,device_type,mouse_movement_score,geo_location,ip_risk_score,account_age_days,time_of_day,day_of_week,num_prev_transactions,avg_transaction_amount,is_international,is_vpn,fraud_flag
txn_38644,2949,23.96,debit_card,desktop,,Dubai,0.26,88,4,Thursday,11,77.81,0,1,0
txn_29517,4493,12.45,wallet,mobile,0.29,New York,0.72,1386,19,Tuesday,16,79.83,0,1,0
txn_34679,2451,71.39,credit_card,tablet,0.26,Bangalore,0.28,39,23,Friday,6,69.66,1,0,0
txn_19504,4029,254.2,credit_card,desktop,0.09,Bangalore,0.06,1783,1,Tuesday,6,68.58,0,0,0
txn_35289,3863,47.96,None,tablet,0.28,Bangalore,0.09,1832,21,Friday,9,75.8,0,0,0
txn_29263,4092,0.33,bnpl,mobile,,New York,0.53,1502,2,Tuesday,6,112.21,0,0,0
txn_21112,3996,221.45,upi,tablet,0.24,Bangalore,0.92,261,0,Friday,9,70.2,0,0,0
txn_2398,1569,38.56,debit_card,mobile,0.41,Bangalore,0.63,705,14,Wednesday,15,86.25,0,0,0
txn_15644,4159,155.19,debit_card,tablet,0.18,Dubai,0.39,1544,1,Sunday,11,85.84,0,0,0
txn_23351,4537,48.59,credit_card,mobile,0.25,Delhi,0.6,1377,4,Thursday,13,71.61,0,0,0
txn_15301,4806,275.56,bnpl,mobile,0.6,Delhi,0.71,366,1,Saturday,16,22.64,0,0,0
txn_11243,1754,29.4,wallet,desktop,0.09,Unknown,0.17,1664,11,Tuesday,9,77.11,0,0,0
txn_28930,2452,167.75,credit_card,desktop,0.51,Dubai,0.76,1158,16,Wednesday,8,105.75,0,0,0
txn_22009,4115,183.06,debit_card,tablet,0.32,None,0.29,883,17,Tuesday,4,81.74,0,1,0
txn_43596,3181,61.89,net_banking,tablet,0.13,Unknown,0.22,51,23,Saturday,9,53.86,0,0,0
txn_41784,2100,10.79,upi,desktop,0.23,Bangalore,0.08,899,7,Sunday,17,70.45,0,1,0
txn_47173,3168,52.9,bnpl,tablet,0.22,Unknown,0.34,1596,5,Thursday,10,,0,0,0
txn_36126,3838,5.67,net_banking,desktop,0.13,Dubai,0.56,871,18,Wednesday,9,78.07,0,0,0
txn_17059,1944,134.37,debit_card,tablet,,Delhi,0.31,1335,19,Monday,12,,0,0,0
txn_37631,3491,60.49,debit_card,tablet,0.07,None,0.55,1640,3,Tuesday,9,76.26,0,0,0
txn_33492,3978,80.92,wallet,tablet,0.17,New York,0.1,1926,4,Saturday,13,110.54,0,0,0
txn_43115,4918,189.66,net_banking,desktop,0.18,London,0.66,1771,21,Saturday,7,95.62,0,0,0
txn_5706,2434,102.2,bnpl,tablet,0.31,None,0.19,567,8,Thursday,13,99.58,0,0,0
txn_18205,3560,494.13,upi,desktop,0.2,Unknown,0.69,1944,7,Sunday,7,65.84,0,0,0
txn_26873,4935,50.85,bnpl,tablet,0.44,London,0.22,1558,21,Saturday,7,96.53,0,0,0
txn_17386,1606,442.59,credit_card,desktop,0.25,New York,0.43,117,11,Wednesday,7,86.94,0,0,0
txn_32733,4269,95.74,bnpl,mobile,0.43,Dubai,0.55,818,1,Wednesday,12,63.81,0,0,0
txn_44143,2036,103.25,credit_card,desktop,0.66,London,0.28,1812,11,Friday,7,75.5,0,0,0
txn_21635,4499,203.95,debit_card,tablet,0.1,Dubai,0.37,1418,7,Thursday,8,49.09,0,0,0
txn_18946,2218,216.97,upi,desktop,0.34,Delhi,0.11,71,0,Thursday,13,111.44,0,1,0
txn_22068,2790,20.88,debit_card,desktop,0.05,Unknown,0.21,1144,10,Monday,8,79.94,0,0,0
txn_15217,4324,85.74,bnpl,mobile,0.15,New York,0.03,1813,18,Tuesday,9,93.72,0,0,0
txn_2980,2179,182.32,upi,desktop,0.27,Unknown,0.89,1259,13,Monday,8,89.43,0,0,0
txn_4595,4155,4.02,None,tablet,0.24,Dubai,0.87,1102,1,Wednesday,10,56.46,0,0,0
txn_150,1418,169.57,None,None,0.37,None,,585,12,Friday,13,91.42,0,0,1
txn_31924,2091,5.06,net_banking,tablet,0.22,Delhi,0.42,406,0,Tuesday,10,113.64,0,1,0
txn_11334,2055,4.43,debit_card,mobile,0.55,London,,1336,15,Saturday,9,69.83,0,0,0
txn_21372,2925,38.12,bnpl,tablet,0.49,London,0.84,1372,16,Sunday,8,81.02,0,0,0
txn_19863,4666,310.13,wallet,tablet,0.64,Mumbai,0.45,850,19,Monday,5,91.36,0,0,0
txn_12032,2038,69.09,credit_card,desktop,0.5,Mumbai,0.73,523,23,Thursday,10,,0,0,0
txn_36207,3891,8.63,net_banking,mobile,0.37,Bangalore,0.44,571,0,Wednesday,8,72.05,0,0,0
txn_3770,3547,109.31,bnpl,desktop,0.32,New York,0.33,93,3,Wednesday,11,88.4,0,0,0
txn_29798,1604,141.28,credit_card,mobile,0.23,Unknown,0.77,794,23,Monday,21,68.39,0,0,0
txn_25182,4178,74.25,net_banking,tablet,0.17,London,0.87,1109,5,Tuesday,9,63.16,1,0,0
txn_28209,1722,121.28,upi,tablet,0.63,Unknown,0.03,1628,7,Wednesday,9,73.5,0,0,0
txn_1050,3048,448.78,debit_card,mobile,0.29,None,0.65,754,11,Sunday,13,109.05,0,1,1
txn_12374,2034,11.26,net_banking,mobile,0.44,Bangalore,0.76,83,12,None,10,51.19,0,0,0
txn_11731,4979,581.5,debit_card,tablet,0.42,None,0.1,69,18,Sunday,11,51.4,0,0,0
txn_29461,4543,118.14,wallet,tablet,,None,0.25,335,23,Thursday,18,120.07,0,0,0
txn_45330,2393,173.27,debit_card,desktop,0.2,Mumbai,0.12,702,17,Wednesday,18,84.76,0,0,0
txn_25618,1237,38.94,debit_card,desktop,0.12,Dubai,0.0,900,10,Wednesday,10,89.09,0,1,0
txn_11813,3804,164.39,bnpl,desktop,,Delhi,0.06,829,20,Friday,4,95.56,0,0,0
txn_28575,4560,61.89,upi,mobile,0.38,Unknown,0.4,1292,19,Saturday,8,76.85,0,0,0
txn_48128,2177,50.47,debit_card,None,0.22,London,0.58,250,22,Friday,6,82.54,0,0,0
txn_5610,3201,17.84,bnpl,desktop,0.16,London,0.4,1437,20,Sunday,9,39.94,0,0,0
txn_11739,3308,81.62,debit_card,tablet,0.56,None,0.46,734,9,Wednesday,12,97.6,0,1,0
txn_19958,2942,194.42,bnpl,tablet,0.16,New York,0.64,635,7,Sunday,10,91.84,0,0,0
txn_13751,2598,506.16,upi,desktop,0.58,Unknown,0.22,570,4,Thursday,9,,0,0,0
txn_12446,1222,5.03,net_banking,desktop,0.36,Dubai,0.04,341,20,Tuesday,7,37.9,0,0,0
txn_45225,3930,143.34,net_banking,tablet,0.02,Bangalore,0.57,249,8,Tuesday,9,56.32,0,0,0
txn_24178,3499,4.06,net_banking,tablet,0.24,Unknown,0.41,17,23,Monday,11,81.44,0,0,0
txn_33612,2954,93.42,upi,desktop,0.13,Dubai,0.73,1670,15,Thursday,10,,0,0,0
txn_31968,1254,19.71,upi,desktop,0.18,Dubai,0.57,1831,22,None,9,82.05,0,0,0
txn_45012,1465,72.86,bnpl,mobile,,Bangalore,0.58,255,20,Wednesday,10,97.96,0,0,0
txn_3133,3475,224.05,credit_card,desktop,0.33,London,,811,2,Tuesday,9,72.72,0,0,0
txn_10590,3665,43.27,bnpl,mobile,0.22,Bangalore,0.58,1946,0,Wednesday,14,87.68,0,1,0
txn_26639,1264,93.39,credit_card,tablet,0.23,New York,0.2,1705,5,Friday,6,89.18,0,1,0
txn_30700,3862,55.16,bnpl,mobile,0.16,New York,0.87,1005,13,Tuesday,7,111.4,0,0,0
txn_14783,2592,133.39,wallet,desktop,0.25,London,0.09,1736,0,Sunday,8,76.49,0,1,0
txn_24902,2373,122.66,credit_card,mobile,0.2,Bangalore,0.64,964,22,Friday,5,94.63,0,0,0
txn_18881,3996,8.03,credit_card,mobile,0.27,London,0.09,1244,1,Wednesday,13,44.84,1,1,0
txn_26804,3106,40.22,net_banking,mobile,,London,0.58,480,14,Wednesday,13,82.89,0,1,0
txn_28549,2291,72.75,net_banking,None,0.13,Bangalore,0.34,664,15,Saturday,15,56.15,0,0,0
txn_37082,4361,115.35,upi,tablet,0.16,Unknown,0.21,379,19,None,15,40.72,0,0,0
txn_10629,2101,41.18,credit_card,desktop,,Delhi,0.61,448,20,Monday,15,103.98,0,0,0
txn_38479,4665,40.34,debit_card,mobile,0.44,None,0.33,1988,1,Tuesday,13,50.2,0,0,0
txn_34565,2752,60.44,upi,desktop,0.28,None,0.07,17,17,Monday,11,76.81,0,0,0
txn_5336,2625,9.28,net_banking,mobile,0.32,Unknown,0.31,1833,19,Thursday,10,99.76,1,0,0
txn_37323,4546,1.17,upi,mobile,0.37,None,,1187,1,Wednesday,9,51.37,0,0,0
txn_30874,3704,180.23,net_banking,mobile,0.24,Mumbai,0.69,1427,7,Thursday,9,61.38,0,0,0
txn_16346,1165,138.95,credit_card,desktop,0.16,Bangalore,0.36,96,20,Monday,7,93.57,0,0,0
txn_40579,1073,66.08,debit_card,mobile,0.47,Delhi,0.23,223,23,Sunday,14,83.89,0,0,0
txn_49836,1319,763.4,credit_card,desktop,0.19,None,0.31,1411,23,Friday,9,80.23,0,0,0
txn_15496,3403,301.15,bnpl,tablet,0.35,None,0.77,1421,10,None,12,85.87,1,0,0
txn_5489,3019,8.1,bnpl,mobile,0.23,Mumbai,0.11,1141,0,Thursday,6,82.87,0,0,0
txn_11281,1920,0.59,upi,mobile,0.2,London,0.39,9,0,Saturday,11,68.01,0,0,0
txn_35481,2603,234.36,wallet,mobile,0.2,London,0.22,405,8,Saturday,10,101.93,0,0,0
txn_46042,3215,331.68,credit_card,mobile,0.35,Unknown,0.01,278,9,Saturday,15,53.31,0,1,0
txn_43518,4956,6.14,bnpl,tablet,0.34,Bangalore,0.83,1337,0,Tuesday,11,63.43,0,0,0
txn_22753,4799,32.21,upi,mobile,0.61,Bangalore,0.92,1719,15,Wednesday,9,84.93,1,0,0
txn_8774,4870,40.23,upi,desktop,0.3,Bangalore,0.34,540,17,Thursday,8,79.58,0,0,0
txn_40537,2032,262.12,net_banking,mobile,0.16,None,0.57,902,20,Sunday,8,74.23,1,0,0
txn_31341,4974,50.04,credit_card,desktop,0.46,Dubai,0.48,1060,17,Monday,12,64.14,0,0,0
txn_8247,2243,46.43,net_banking,None,0.05,Unknown,0.71,1098,11,Sunday,12,70.1,0,1,0
txn_19838,3755,107.12,upi,desktop,0.31,New York,0.75,1750,10,Monday,10,48.49,0,0,0
txn_20510,4325,147.9,wallet,tablet,0.67,New York,0.96,1535,4,Tuesday,11,72.42,0,0,0
txn_10439,1503,137.12,debit_card,desktop,0.28,Mumbai,0.38,676,21,Friday,10,82.75,0,1,0
txn_42438,2859,1039.75,bnpl,tablet,0.22,Mumbai,0.42,441,9,Tuesday,8,65.02,0,0,0
txn_12279,3202,154.89,upi,desktop,0.43,Delhi,0.32,1621,20,Tuesday,10,96.28,1,0,0
txn_42809,2132,43.17,debit_card,mobile,0.13,London,0.43,136,18,Thursday,12,58.13,0,0,0
txn_13577,1623,262.95,debit_card,desktop,0.82,Mumbai,,217,8,Friday,14,65.2,1,0,0
txn_347,2959,72.33,credit_card,mobile,0.15,Unknown,0.83,800,8,Sunday,16,92.35,0,1,1
txn_41606,3627,18.53,upi,mobile,0.27,Mumbai,0.92,135,4,Saturday,9,76.5,0,0,0
txn_42426,3052,12.2,credit_card,tablet,0.14,Unknown,0.85,1013,20,Friday,8,90.78,1,1,0
txn_12742,3122,71.74,wallet,mobile,0.38,Delhi,0.3,1272,10,Monday,15,65.24,0,1,0
txn_6018,2813,51.55,net_banking,desktop,0.12,New York,0.74,1961,13,Wednesday,10,70.13,0,0,0
txn_45624,2048,234.04,bnpl,desktop,0.46,Bangalore,0.74,1317,5,Friday,10,99.95,0,0,0
txn_49178,1808,53.96,bnpl,tablet,0.77,Bangalore,0.37,1719,15,Monday,13,105.34,0,1,0
txn_3967,2938,88.84,credit_card,mobile,0.28,None,0.92,1854,0,Thursday,9,94.47,0,0,0
txn_4015,4215,48.4,bnpl,desktop,0.18,Unknown,0.76,1278,7,Wednesday,15,72.65,0,0,0
txn_34338,3705,1003.04,bnpl,tablet,0.34,Unknown,0.18,1310,0,Friday,11,26.74,0,0,0
txn_32158,4699,167.12,upi,tablet,0.08,Dubai,0.14,1480,22,Thursday,4,93.3,0,1,0
txn_3534,4423,126.34,upi,mobile,0.15,London,,57,10,Sunday,12,,0,0,0
txn_48972,1484,158.42,upi,desktop,0.33,Bangalore,0.87,101,1,Sunday,8,57.38,0,0,0
txn_10305,1061,56.63,bnpl,mobile,0.06,Bangalore,0.36,1814,11,Sunday,10,47.92,0,0,0
txn_22381,2255,111.41,net_banking,desktop,0.11,None,0.12,940,9,Wednesday,14,78.4,0,0,0
txn_16551,1114,45.54,credit_card,tablet,0.06,Delhi,0.72,1470,10,Saturday,9,82.56,0,1,0
txn_13845,3647,30.71,net_banking,desktop,0.26,London,,657,9,Thursday,13,74.74,0,0,0
txn_22697,2239,53.34,upi,tablet,0.53,Delhi,0.56,1368,21,Saturday,6,,0,0,0
txn_823,3445,2.89,debit_card,desktop,0.08,Unknown,0.46,1732,22,None,7,66.98,0,0,1
txn_29032,4751,125.64,credit_card,desktop,,Bangalore,0.75,1373,8,Monday,9,81.85,0,0,0
txn_34860,4330,3.36,net_banking,desktop,0.14,Unknown,0.49,89,12,Monday,7,66.7,0,0,0
txn_1055,2469,64.44,net_banking,mobile,0.04,New York,0.74,294,18,Friday,7,,0,0,1
txn_6867,4135,53.17,bnpl,mobile,0.38,Bangalore,0.47,1325,1,None,17,85.49,0,0,0
txn_40630,3864,96.92,net_banking,mobile,0.28,New York,0.95,651,2,Friday,14,99.23,0,1,0
txn_33271,4623,52.62,wallet,desktop,0.47,None,0.25,1318,15,Thursday,8,66.79,0,0,0
txn_201,1563,212.8,net_banking,mobile,0.24,Dubai,0.3,1783,4,None,5,89.99,0,1,1
txn_18158,4326,4.34,bnpl,mobile,,Delhi,0.55,967,1,Tuesday,6,75.32,0,0,0
txn_25546,2025,130.12,upi,mobile,0.39,Mumbai,0.34,1707,11,Monday,14,77.71,0,0,0
txn_32323,2702,97.12,credit_card,desktop,0.39,Unknown,0.98,498,18,Friday,13,,0,0,0
txn_38338,3036,21.43,debit_card,desktop,0.58,Unknown,0.0,980,0,Tuesday,7,92.63,0,0,0
txn_41971,2757,185.36,credit_card,mobile,0.04,New York,0.62,615,23,Sunday,9,78.24,0,0,0
txn_10973,2721,64.64,None,mobile,,Dubai,0.02,590,3,Saturday,6,79.81,1,1,0
txn_4517,4730,37.02,credit_card,mobile,0.38,New York,0.26,520,1,Saturday,6,77.58,1,1,0
txn_8501,1143,169.93,debit_card,tablet,0.2,Mumbai,0.92,685,8,Wednesday,11,91.03,1,0,0
txn_12111,1843,55.36,credit_card,mobile,0.11,London,0.75,417,15,Friday,14,56.89,0,0,0
txn_13074,3957,64.45,wallet,desktop,0.22,Mumbai,0.29,1863,20,Monday,12,89.42,0,0,0
txn_48882,4678,303.15,bnpl,tablet,0.2,Dubai,0.39,668,11,Thursday,7,83.51,0,0,0
txn_12989,2080,113.63,credit_card,desktop,0.4,London,0.92,602,16,None,9,87.51,0,0,0
txn_13176,4618,234.14,debit_card,desktop,0.52,Bangalore,0.73,1571,15,Sunday,8,96.78,0,1,0
txn_43701,1046,53.39,bnpl,tablet,0.15,Unknown,,1868,13,Friday,10,93.55,0,0,0
txn_14917,2777,40.68,debit_card,desktop,0.42,None,0.32,998,7,Tuesday,10,55.66,0,0,0
txn_15860,3159,4.14,wallet,desktop,0.16,Mumbai,0.77,154,2,Tuesday,10,94.64,0,0,0
txn_48334,4972,108.85,wallet,desktop,,Mumbai,0.72,1117,13,Monday,4,79.94,0,0,0
txn_28920,4567,43.94,wallet,desktop,0.32,Dubai,0.71,1646,10,Wednesday,7,60.0,0,0,0
txn_6254,1661,33.16,debit_card,tablet,0.47,Dubai,0.98,1218,15,Tuesday,12,77.1,0,0,0
txn_2513,3636,33.29,upi,desktop,0.05,Delhi,0.95,457,12,Tuesday,11,,0,0,0
txn_43646,3430,90.01,debit_card,tablet,0.61,None,0.88,1967,11,Thursday,2,91.7,0,1,0
txn_37154,1041,2.31,bnpl,mobile,0.6,Mumbai,0.05,561,10,Saturday,7,,0,0,0
txn_15416,4951,57.38,bnpl,tablet,0.31,New York,0.53,1908,4,Friday,11,77.61,0,0,0
txn_9083,2542,161.14,debit_card,mobile,0.39,Bangalore,0.92,1169,8,Friday,10,108.26,0,0,0
txn_28843,4556,373.64,net_banking,mobile,0.43,Dubai,0.04,716,21,Monday,8,109.6,1,0,0
txn_2021,2194,13.65,bnpl,desktop,,Dubai,0.65,732,5,Tuesday,10,107.74,0,0,0
txn_25193,3624,110.17,upi,mobile,0.43,London,0.73,138,1,Saturday,10,110.92,0,0,0
txn_28246,4059,773.02,net_banking,mobile,,Dubai,0.1,1317,12,Monday,10,31.6,0,1,0
txn_48543,1741,75.43,net_banking,mobile,0.14,Unknown,0.34,1477,15,Friday,21,85.1,0,0,0
txn_35561,2372,59.7,credit_card,tablet,0.29,New York,0.15,555,2,Tuesday,16,83.73,0,0,0
txn_19526,1685,65.58,wallet,mobile,0.46,Unknown,0.83,877,3,Thursday,8,114.14,0,0,0
txn_10465,4619,48.25,upi,desktop,,Unknown,0.28,303,14,Friday,10,93.59,0,0,0
txn_16341,1420,87.94,net_banking,mobile,0.51,New York,0.81,1125,16,Monday,9,53.71,0,0,0
txn_45246,1250,17.01,wallet,desktop,0.16,Mumbai,0.9,1421,14,Saturday,8,82.99,0,1,0
txn_4385,2348,304.23,wallet,tablet,0.3,Mumbai,0.96,1512,15,Friday,11,,0,0,0
txn_38942,2583,159.08,wallet,mobile,0.15,Mumbai,,290,13,Sunday,16,98.2,0,0,0
txn_38715,4928,200.4,upi,mobile,0.26,Mumbai,,186,12,Thursday,13,69.03,0,0,0
txn_19569,2155,96.32,net_banking,mobile,0.15,Dubai,0.36,1541,9,Sunday,8,75.79,0,0,0
txn_27067,3095,168.0,upi,mobile,0.22,Dubai,0.93,1472,0,Thursday,6,75.81,0,0,0
txn_23321,4951,34.0,net_banking,desktop,,Mumbai,0.6,1560,21,Wednesday,11,,0,0,0
txn_42348,4110,13.39,credit_card,desktop,0.27,Dubai,0.78,7,2,Sunday,15,80.6,0,0,0
txn_376,4062,35.13,debit_card,mobile,,London,0.68,252,18,Monday,8,101.93,0,0,1
txn_18237,2445,13.64,wallet,desktop,0.26,London,0.63,423,11,Saturday,10,85.05,0,0,0
txn_44279,1132,22.37,wallet,mobile,0.23,Unknown,0.07,65,21,Monday,11,59.09,1,0,0
txn_36507,2783,201.72,bnpl,mobile,0.32,Delhi,0.31,76,7,Thursday,16,48.36,0,0,0
txn_46288,4556,28.43,credit_card,tablet,0.14,Unknown,0.99,333,11,Thursday,11,93.43,1,0,0
txn_6313,4750,116.74,None,desktop,0.37,Bangalore,0.2,1731,21,Wednesday,8,104.9,0,1,0
txn_1991,4590,1.95,bnpl,tablet,0.3,Dubai,0.32,1896,14,Thursday,14,85.85,0,0,0
txn_16885,1654,152.7,credit_card,mobile,0.26,Mumbai,0.53,73,3,Saturday,9,72.07,0,0,0
txn_46201,2366,32.78,net_banking,tablet,0.44,Unknown,0.96,1469,21,Thursday,12,63.2,0,0,0
txn_28765,1327,189.34,bnpl,tablet,0.11,Mumbai,0.19,1159,4,Thursday,10,41.81,0,0,0
txn_14911,4268,885.07,wallet,tablet,0.29,Dubai,0.75,137,4,Friday,17,68.47,0,0,0
txn_2586,1684,77.63,credit_card,desktop,0.15,Mumbai,0.46,9,6,Saturday,7,67.21,0,0,0
txn_23556,3870,137.07,net_banking,tablet,0.28,Dubai,,516,1,Wednesday,6,94.84,0,0,0
txn_37099,2317,145.57,bnpl,desktop,0.04,None,0.48,1938,20,None,6,76.02,0,0,0
txn_43858,1551,61.62,None,tablet,0.24,Bangalore,,270,6,Saturday,9,81.32,0,0,0
txn_41392,4341,103.29,upi,mobile,0.1,None,0.24,683,17,Sunday,11,93.26,0,0,0
txn_38336,2625,290.29,bnpl,tablet,0.45,None,0.37,1682,3,Sunday,6,76.4,0,0,0
txn_45782,4830,28.11,credit_card,mobile,0.29,Mumbai,0.77,1645,19,Tuesday,11,68.3,0,0,0
txn_1209,2890,127.98,bnpl,tablet,0.18,Mumbai,0.74,22,2,Wednesday,14,81.44,0,0,1
txn_42571,4040,85.97,upi,tablet,0.39,Unknown,0.72,1514,21,Friday,5,70.49,0,0,0
txn_21998,3674,84.07,wallet,tablet,0.07,Delhi,,1118,11,Wednesday,10,71.28,0,0,0
txn_36492,3166,89.88,net_banking,tablet,0.33,New York,0.76,55,17,Thursday,18,103.44,0,0,0
txn_10498,2311,18.69,net_banking,tablet,0.18,Bangalore,0.94,1891,15,Thursday,11,52.48,0,0,0
txn_2989,3636,164.74,wallet,mobile,0.11,Mumbai,0.19,143,0,Saturday,12,76.65,0,0,0
txn_14851,2568,25.77,net_banking,mobile,0.23,London,0.23,1141,4,Monday,10,79.74,0,0,0
txn_48950,1415,49.1,credit_card,mobile,0.12,Bangalore,0.56,1772,1,Thursday,6,90.44,0,1,0
txn_15773,1697,4.23,wallet,desktop,0.39,Dubai,0.51,242,13,Tuesday,7,,0,0,0
txn_32589,2633,338.71,wallet,tablet,0.1,New York,0.61,269,8,Monday,6,54.34,0,0,0
txn_28028,2975,163.94,credit_card,mobile,0.26,Mumbai,0.37,1132,22,Monday,15,92.13,0,0,0
txn_2674,1001,9.6,debit_card,desktop,0.05,London,0.93,1547,14,Tuesday,12,80.93,0,0,0
txn_26509,3411,7.37,net_banking,tablet,0.57,Bangalore,0.67,288,2,Wednesday,10,78.56,0,0,0
txn_47582,1037,9.4,bnpl,tablet,0.19,Mumbai,0.74,1810,6,Wednesday,12,96.33,0,0,0
txn_42905,2142,2.24,wallet,tablet,0.45,Dubai,0.82,364,9,Friday,6,78.88,0,0,0
txn_7438,3745,136.88,net_banking,desktop,0.23,Mumbai,0.51,735,23,Thursday,8,82.78,0,0,0
txn_29167,3369,157.37,wallet,mobile,0.62,Unknown,,1424,5,Wednesday,8,114.13,0,0,0
txn_9842,2108,88.54,bnpl,mobile,0.2,None,,982,17,None,10,84.01,0,0,0
txn_42707,4532,41.71,credit_card,desktop,0.21,Bangalore,0.82,521,15,Monday,16,101.96,0,0,0
txn_11345,3300,150.3,debit_card,tablet,0.21,Dubai,0.15,1557,7,Wednesday,7,81.34,0,0,0
txn_26610,3336,50.53,net_banking,tablet,0.15,Dubai,0.78,462,3,Tuesday,13,94.96,0,0,0
txn_44177,3013,223.2,wallet,desktop,0.06,Unknown,0.13,678,9,Tuesday,9,,0,1,0
txn_5111,2946,25.1,bnpl,tablet,0.2,London,0.08,579,7,Friday,8,93.47,0,0,0
txn_6323,2687,59.28,debit_card,mobile,0.6,Bangalore,,1287,4,Wednesday,10,43.57,0,1,0
txn_37655,4466,79.73,credit_card,tablet,0.4,London,0.21,1222,3,Monday,13,50.86,0,0,0
txn_37714,2549,9.97,credit_card,desktop,0.06,Dubai,0.29,1052,3,Wednesday,11,100.26,0,0,0
txn_21505,4593,95.3,wallet,tablet,0.08,Mumbai,0.9,1885,18,Wednesday,10,80.02,0,1,0
txn_7983,1553,21.39,debit_card,tablet,0.45,Dubai,0.22,610,11,Thursday,13,64.36,0,1,0
txn_27528,3972,57.0,upi,tablet,0.07,Delhi,0.87,1418,6,Wednesday,10,79.66,0,0,0
txn_18350,4783,17.84,net_banking,mobile,0.41,Unknown,0.27,1653,22,Wednesday,9,75.83,0,0,0
txn_12894,3855,325.89,debit_card,tablet,0.32,Mumbai,0.44,453,21,Wednesday,5,85.02,0,0,0
txn_35114,4311,343.76,upi,mobile,0.61,Bangalore,0.68,1678,7,Friday,9,103.85,0,0,0
txn_37576,3962,146.9,wallet,desktop,0.15,London,0.1,1416,18,Friday,15,102.13,1,0,0
txn_33974,1459,218.24,debit_card,tablet,0.13,New York,0.37,1636,16,Wednesday,8,74.03,0,0,0
txn_39523,1302,2.8,net_banking,desktop,0.33,London,0.23,1416,20,Wednesday,12,65.52,0,0,0
txn_28826,3687,59.44,upi,mobile,0.23,Unknown,0.02,1925,22,Friday,11,85.5,0,1,0
txn_42796,3576,69.14,bnpl,tablet,0.15,Mumbai,0.89,78,5,Tuesday,12,64.12,0,0,0
txn_43393,1716,5.6,upi,tablet,0.09,New York,0.46,1264,13,Sunday,13,76.48,0,0,0
txn_14338,1646,421.66,debit_card,mobile,0.44,Mumbai,0.56,1474,17,Sunday,7,103.08,0,0,0
txn_43888,4907,55.95,upi,mobile,0.42,None,0.27,301,18,Tuesday,11,85.91,0,0,0
txn_15333,4884,27.23,net_banking,tablet,0.76,London,,1561,16,Sunday,7,64.53,1,1,0
txn_22543,1753,4.53,net_banking,mobile,0.36,Dubai,0.72,1707,0,Sunday,13,118.63,0,0,0
txn_36776,2897,26.15,net_banking,tablet,0.17,Unknown,0.71,1089,9,Sunday,15,79.52,0,0,0
txn_45231,3542,106.66,net_banking,mobile,0.17,Mumbai,0.14,503,20,Wednesday,10,92.52,0,0,0
txn_33601,4329,188.07,credit_card,tablet,0.68,Mumbai,0.61,951,12,Thursday,9,105.23,0,0,0
txn_44087,2358,187.73,net_banking,mobile,0.34,Bangalore,0.2,1078,5,Tuesday,5,40.55,0,0,0
txn_29188,4215,519.72,wallet,tablet,0.33,Dubai,0.91,738,11,Monday,10,84.41,0,0,0
txn_16088,1765,19.91,credit_card,tablet,,Dubai,0.94,398,17,Wednesday,10,86.28,0,0,0
txn_32464,1803,24.03,net_banking,mobile,0.26,Delhi,0.14,1757,22,Sunday,12,100.67,0,1,0
txn_24782,2669,3.33,None,mobile,0.59,Dubai,0.93,1918,18,Monday,8,72.07,0,0,0
txn_8003,2447,25.5,bnpl,mobile,0.51,Dubai,0.46,1164,15,Thursday,8,82.25,0,0,0
txn_5949,4275,61.79,wallet,mobile,0.18,Mumbai,0.53,542,20,Tuesday,9,,1,0,0
txn_34833,1815,3.68,None,mobile,0.46,New York,0.94,1346,14,Wednesday,7,92.22,0,1,0
txn_26833,4021,351.9,net_banking,mobile,0.45,New York,0.08,1648,20,Sunday,5,99.22,0,0,0
txn_21281,3493,81.86,bnpl,desktop,0.52,Delhi,,559,10,Thursday,9,91.18,0,0,0
txn_25307,1250,122.87,bnpl,desktop,0.26,Bangalore,0.52,41,18,Wednesday,13,,0,1,0
txn_5340,4716,69.4,upi,desktop,0.13,Bangalore,0.79,1184,22,Friday,9,91.5,0,0,0
txn_28128,4362,476.55,wallet,mobile,0.26,Dubai,0.83,716,22,Thursday,8,115.12,0,1,0
txn_7503,1981,529.52,wallet,tablet,0.39,Mumbai,0.04,1455,20,Monday,9,116.81,0,0,0
txn_8946,2174,39.92,upi,tablet,0.3,Mumbai,0.49,991,3,Saturday,12,93.34,0,0,0
txn_2147,4118,3.1,debit_card,mobile,,Bangalore,0.73,917,19,Wednesday,7,84.01,0,0,0
txn_47465,2425,128.06,None,mobile,0.24,Bangalore,0.35,616,21,None,16,92.15,0,1,0
txn_1100,2329,95.84,credit_card,desktop,0.42,Delhi,0.97,1839,15,Thursday,12,82.49,0,1,1
txn_28956,2551,7.33,debit_card,tablet,0.05,Bangalore,0.39,1466,1,Tuesday,13,57.17,0,0,0
txn_40706,4851,30.08,credit_card,mobile,0.09,New York,0.4,1175,11,Friday,10,,0,0,0
txn_27588,1841,162.18,upi,tablet,0.35,London,0.34,1319,2,Tuesday,9,63.91,0,1,0
txn_26464,4205,136.04,wallet,tablet,0.18,London,0.86,1010,4,Tuesday,17,120.36,0,0,0
txn_30744,2720,150.06,upi,desktop,0.2,Dubai,0.73,542,20,Saturday,12,85.94,0,0,0
